id,tweet,label
7333,Seriously We need a thousand times over to pay our teachers nurses sanitation workers grocery store cashiers what they actually deserve for holding the very fabric of our society together not only during this time but all the time,fake
7334,Seriously Weight Loss Tips Can t Be Real We re in survival mode here The last thing we need is to add in ill informed consumer tips for fad diets during a stay at home order,fake
7335,Seriously what are people doing? Crazy! lol. #Marketing #MarketingConsultant #DigitalMarketing #InternetMarketing #SocialMedia #MondayWisdom #MondayMotivation #Monday #NewWeek #Coronavirus #Epidemics #UnitedNations #ToiletPaper https://t.co/lYYQOIqZIr,fake
7336,"Seriously why are supermarket's #asda #morrison advertising Mother's day,easter if we can't even buy loo roll,due to the selfish covid-19??",fake
7337,Seriously WTF Australia Panic buying of toilet paper at Woolies,fake
7338,"Seriously! WTF does THIS say!! #NorthKorea says President #Trump has offered to help fight #coronavirus outbreak. We don't even have enough #toiletpaper here &amp; he is offering to help evil dictators? Is this what the #GOP stands for? #TRE45ON #IMPOTUS 
 https://t.co/DDITzH0OKE",fake
7339,"Seriously, I may never leave my house again. 
Bless you workers who have to deal with this ... your salary should be quadrupled!

#contaminatedwithstupid 
#SocialDistancing
#coronavirus 
#dontbeadick 
#StopHoarding",real
7340,"Seriously, like stop it! No one's shi*ting this much ?? 45.5 shits per day ? -
?

via: #tiktok // naomi.corson -
Follow @HWoodAndFriends 
#HolliewoodAndFriends 


#coronavirus #covid19 
#toiletpaper #costco https://t.co/rOmo73AW6Y",fake
7341,"Seriously, people. Stop panic-buying PERISHABLES. Its going to go bad, and youll have to throw away food that COULD HAVE GONE TO SOMEONE ELSE #coronavirus #pandemic",fake
7342,"Seriously, STOP panic buying.

There are plenty of supplies at the moment.

It only takes things away from those who need it: the poor, the elderly, those working hard to help us.

It will also DRIVE UP food prices.

#COVID19 #COVID19ireland #covid19UK #CoronaVirus #CoronaCrisis https://t.co/ylnpd0SBlP",fake
7343,"Seriously, STOP STOCK PILING. It's not the #CoronaVirus causing the shortages, but people panicking for no reason.

I despair, I really do. ?

Fin/

#StopHoarding
#ProtectTheVulnerable",fake
7344,"Seriously, we are not running out of fresh produce. Also stop hoarding and making the prices go up and making it hard to shop for everyone else #coronavirusau #coronavirus #covid19australia",fake
7345,Seriously.  Stop sending me emails telling me how seriously you take #COVID2019 - I am not interested in what you as a supermarket/ hotel / marketing company / bank are doing. I am only interested in hearing from experts,fake
7346,"Seriously? Dude was wearing N95 mask inside a GROCERY STORE to shop for FOOD. It should ONLY be used since limited supply for those taking care and screening for #CoViD #coronavirus patients. If you have bought N95 masks, PLEASE donate them sealed.

https://t.co/Yn01cpsCzp",real
7347,"Seriously??
Buy this shirt at https://t.co/hh1flpk2xT
#alonetogether #Quarantine #ToiletPaperPanic #toiletpaper #funny #coronavirus #COVID19 #virus #WashYourHands #StayHomeTexas #Memes #meme #ChinaLiedAndPeopleDied  #shirts #CoronaVirusUpdate #toiletpapercrisis #StayHome #China https://t.co/QNCgoqyYTp",fake
7348,"Services exempt from Mumbai lockdown include food and milk supply, banking, stock exchange, and home delivery of groceries and food. https://t.co/rSTB8IbAUZ",real
7349,Setting alarm for 05:00 for my Thunder Dome Supermarket Sweep run #coronavirus #firstworldpandemicproblems,fake
7350,Setting aside the futility of going to an empty supermarket will making myself look ridiculous by wearing a face mask protect me and people I meet even at a distance from  ,fake
7351,"Setting aside the selfish people who have been swarming like a plague of locusts clearing out our supermarket shelves and refusing to keep their social distance, what's been so inspiring during the last few weeks is the kindness and generosity of others
https://t.co/Bf7Z7Kf5yO https://t.co/aVpThRyuMb",real
7352,"Seven companies have been identified in taking advantage of #Coronavirus fears with treatment scams. If youre tempted to buy an unproven product or one with questionable claims, contact your healthcare provider.

Learn more about the scam: https://t.co/Zk6GzC3am3 https://t.co/fzJJ7O0zFv",fake
7353,Seven reasons why Im confident in our property markets despite the #coronavirus scare - SmartCompany https://t.co/7tSIKAsBRO https://t.co/SQplXzaqLx,real
7354,"Several #btc charts by #twitter monkeys.  ?
#coronavirus has just started all around the world. 
Impacts are not done and we will see bottom prices again. 
The worst is yet to come. 
After May take into consideration the predictions., charts etc.",fake
7355,"Several cyber scams involving false emails or text messages have been reported. All Texans are advised to be on alert for electronic communications with dangerous attachments or fraudulent website links.

Click below for tips to avoid cyber scams:
https://t.co/9aYJhrBQ3B",fake
7356,"Several Evanston grocery stores have implemented senior shopping hours to allow those most vulnerable to COVID-19 to have priority. For the store list, please check out our resource page https://t.co/L07fSs3n6j. https://t.co/yS6GFhatX0",real
7357,"Several grocery stores will open 1 hr early to give seniors 65 + and the disabled and opportunity to shop without fear or trepidation.  
#coronavirus  
@northgatemarket @target @albertsons @VallartaMarkets @wholefoods @kusinews @kusi_gmsd https://t.co/D9K8ysdzDg",real
7358,"Several Guernsey women have set up a group of volunteers to do the shopping and run errands for elderly and vulnerable people who are self isolating due to Covid-19 in the coming weeks and months
 https://t.co/FJujTVIvw7",fake
7359,Several involving false emails or text messages have recently been reported Any email or social media post with a subject line attachment or hyperlink should be treated with caution For more information visit,real
7360,Several local chains say they are installing clear shields like this one at checkout lanes in an effort to prevent transmission of,real
7361,Several local grocery store chains have set limits on purchasing of certain products and created select hours where only shoppers age 60 or more are permitted,real
7362,"Several mammoth things happened within the past ten days:  the stock market plunges, bonds top out, #coronavirus , oil plummets to historical lows, and precious metals SOLD OUT to retail customers.  It's very difficult to find gold &amp; silver at today's manipulated spot prices.",fake
7363,Several portions of the #CARESAct will directly impact financial institutions that furnish consumer information to credit reporting agencies under the FCRA or service federally-backed #mortgages. More from @ALHKeeney and Troy Mainzer: https://t.co/0ZB1jEOjQS #coronavirus #COVID19 https://t.co/Z290m9UUqA,real
7364,"Several retailers have announced pre-emptive store closures as a result of a significant drop-off in trade on the back of the #coronavirus pandemic, while news of further hospitality job losses continues. #retail",fake
7365,Several stores are pushing their online shopping like at Green Spring Station The owner decided to close their doors yesterday because of the but she urges you to still support their by shopping online,real
7366,Several supermarket and chains that sell food are opening with special hours so that our seniors can shop in a safer environment as we all face the threat of COVID 19 Here are some of the most popular ones that you can try Remember to practice social distancing if you go,real
7367,"Severe blood?shortages because of blood drives cancelled due to #coronavirus, consider donating blood when you do go out to the grocery store! https://t.co/vRqVx33Sb3",fake
7368,Sha stock the house with plenty plenty food before going into self isolation More chances you die of hunger than succumbing to Covid 19,fake
7369,"Shagang, the largest EAF steelmaker in China, has been cutting scrap prices nearly everyday and the domestic scrap market is frightened. Read what they are saying about this: https://t.co/Ln92IA3Yz8

#China #Steel #Economy #Markets #Globaltrade #Commodities #coronavirus #Scrap https://t.co/551hYsxH0m",fake
7370,"Shahenshah Of Bollywood Amitabh Bachchan, #UNICEF India Goodwill Ambassador has this important message for you on how to stay safe and protected against #COVID19.

#CoronaVirus #CoronaOutbreak
@WHOSEARO @MoHFW_INDIA @SrBachchan @UNinIndia https://t.co/iaI7jnM7QC",real
7371,"Shakira Praises Perfume Company Making Hand Sanitizer For Donations Amid Global Health Crisis #shakira #perfume #donation #coronavirus #covid19 #coronavirusnews #handsanitizer

https://t.co/8dBSnVKVxW https://t.co/hIBOiR8bIw",real
7372,"Shale oil drillers urge regulators to put in place oil production caps as prices plummet due to significant market oversupply amid the #coronavirus pandemic. #OOTT

https://t.co/tLEk3S2bNc",real
7373,"Shame he didnt say if youregoing to a supermarket, items are restricted to 2, would make my job easier!!!#CoronaCrisis",fake
7374,Shame on @AirCanada for this excuse they are giving. You should have controls in place to validate and approve prices before they are posted to the public. You should honor your pricing! #travel #coronavirus #COVID2019 #flights https://t.co/APFTv1N8v3,real
7375,"Shame on @IcelandFoods @Tesco @sainsburys 

I went through a full online shop for the first time today.

At checkout there were no delivery options for at least 4 weeks. 

You should advertise this on the website before we build up our hopes shopping. 

#coronavirus https://t.co/LCOgPIgKrl",fake
7376,"Shame on all of you who are #hoarding, this really hurts other people. Ashley Preece is in a wheelchair and her groceries are delivered to her. When her order arrived it didnt have toilet paper or even food for her cat. #stophoarding #coronavirus #covid19
https://t.co/UsOEDcZcvw",fake
7377,Shame on greedy cruel Republicans Senators who NEVER HELP AMERICAN FAMILIES NO COVID19 help NO lower drug prices NO election security needs to raise more impt than YOU,fake
7378,"Shame on Hindustan Unilever (HUL). They increased prices of soaps and hand washes in the time of difficulty  @AnilSinghvi_ @drharshvardhan @PMOIndia
#shame @HUL_News 
#coronavirus 
We must boycott #HUL",fake
7379,"Shame on them! 

https://t.co/jFjmheqJHu",fake
7380,"Shame on them. 4 government officials in #Uganda are facing 5 years in prison for awarding contracts to suppliers offering inflated prices to carry out the nations emergency relief food plan in response to #COVID19. https://t.co/jsaZKiO4jp
@CIPEAfrica 
@tiuganda 
@bkschmi",fake
7381,"Shame on u #FallingPrices 4 selling these #N95 #masks instead of donating them 2 medical personnel! #Carmichael #Coronavirus #CoronavirusLockdown
#retweet #viral #virus 
Search for Masks: Sacramento-Area Discount Store Selling Personal Protective Equipment https://t.co/kZejQEE6I6",fake
7382,"Shame on you #JhootsPharmacy  ?? Raising your prices of much needed drugs, particularly Calpol.....?? #covid19UK #COVID19 #coronavirus",fake
7383,"Shame on you @eBay @eBayCanada for allowing the selling of hand sanitizers, Lysol &amp; cleaning products at high prices to gouge individuals who need them during the Covid 19 pandemic Other selling platforms has shut down this type of selling so wrong @eBay @eBayCanada https://t.co/qOc5C5sFVb",fake
7384,"Shame on you HUL!
 You are trying to make quick bucks in these grave times by increasing the prices of your soaps and handwashes??!! 
#hul #hindustanunilever #shameful #covidindia #COVID2019",fake
7385,"Shame on you hypocrite for 10% to 25% price hike of soaps and hands sanitizer when people need it most.
 #BoycottHUL https://t.co/vpyHxmRwkZ",fake
7386,Shame on you Morrison s for putting up the prices Let s hope the government prosecute superstores and not just independent shops for profiteering from COVID 19,fake
7387,"Shameful there making people vote today in #WisconsinPandemicVoting personally I wouldn't go. They just said don't even go to the grocery store ?wtf would I go vote #coronavirus I don't even have a mask or gloves ? hell nawww, and who's cleaning that voting machine?",fake
7388,Shameless capitalism Sports Direct hikes prices after store closures amid crisis,fake
7389,Shaming of those whove been stripping supermarket shelves. Please watch. Hard not to shed a tear. https://t.co/kbn3Om6BXk,real
7390,Shankar stranded in Evicted from accommodation No No due to When will be rescued from,fake
7391,"Sharda University supports innovation and startups by students. Mr. Nishant Sharma, https://t.co/jX5OkVxzfr student has created #Delta 3.0 robot which gives medicines to #Coronavirus patients and dispenses hand sanitizer automatically. 
#ShardaUniversity ,#IndiaFightsCorona https://t.co/FVs0idpYHy",real
7392,Share food dont stock it up  #COVID2019 #flu #ChineseVirus #StaySafeStayHome,real
7393,"SHARE FOOD NOT CORONAVIRUS

#CoronaCrisis #StaySafeStayHome #Covid_19 #CoronaVirusUpdate #firstdayofspring #coronavirus #classof2020 #StopHoarding #COVID19",real
7394,"Share prices in Chinese mainland bourses rose on Tuesday on rising COVID-19 recovery hopes and increased confidence about the domestic economy, with agricultural and technology firms in the limelight.
https://t.co/JDPmq9FuBG https://t.co/zzxWZXhc2v",real
7395,Share prices in the Securities Exchange were impacted last month by the spread of the with trading reduced to one day per week,real
7396,Share prices of listed yieldcos and infrastructure funds have fallen but assets may be less affected by Covid 19 than equity markets suggest See more about the consequences for energy and infrastructure here,real
7397,"Share profits from low crude oil prices with people amid COVID-19 lockdown: Cong to govt - Outlook India
https://t.co/LvGgKAgrmg",fake
7398,Share profits from low crude oil prices with people amid COVID-19 lockdown: Cong to govt https://t.co/k3NYCxLsps,fake
7399,Share Profits From Low Crude Oil Prices With People Amid COVID-19 Pandemic: Cong Tells Govt https://t.co/F3fFD58Ttb,fake
7400,Share profits from low oil prices Congress to govt,real
7401,Share to Facebook https://t.co/50RGmR1cfQ,real
7402,"Share your appreciation for all of the individuals working at grocery stores in Northeast Ohio and around the country, helping all of us to stay fed during this coronavirus crisis. https://t.co/s1KimNiPtI",real
7403,Share your appreciation of the many grocery store workers in Central Ohio and across the country during the outbreak,real
7404,Share Your Banking #CustomerService Experiences On #GripeVine.com &amp; #BeHeard - Consumer watchdog keeping close eye on banks offer of #coronavirus mortgage relief | Financial Post https://t.co/ssDNaFMNw0 #CustomerFeedback Made Easy $FLCX,real
7405,"Shared an older version of this chart about three weeks ago and volatility in oil prices has if anything increased. News, tweets and sentiment are driving prices as the supply glut and COVID-19 uncertainty continue. https://t.co/7CXvYkt1RC",real
7406,"Shared KPIs across different nodes (i.e., organizations) of the supply chain over a time series, which will help protect the supply chain from vulnerabilities caused by political, social and environmental factors. https://t.co/wcyAgH6D9C",real
7407,Share-prices of listed mining companies are in a downward spiral. Commodity prices across the industry have been tumbling as the industry considers the devastating aftershocks of this Black Swan event. https://t.co/LGC8BtWKqA  #Covid_19 #Africa #technologynews #mining #economy,fake
7408,"Shares of petrochemical firms in Asia were mixed on Wednesday following a dip on Wall Street overnight.  Investors hope for oil supply cuts by OPEC and its allies on Thursday.
#ICIS #coronavirus #COVID19 #Asia #petrochemical #oil #investors #prices https://t.co/FFN1SLH2nF",real
7409,"Sharing #foodsecurity stories during #Covid19 #coronavirus @foodhackch reports on how companies are reviewing manufacturing flows to adapt and anticipate consumer behavior changes during #pandemic, saying #diversity &amp; #digitalization are key. 
https://t.co/D4J4k9bhZ5",real
7410,Sharing #foodsecurity stories during #Covid19 #coronavirus @IFPRI comments on possible impacts on #food #supply and #prices worldwide. https://t.co/Pf87rnsKnl,real
7411,"Sharing #foodsecurity stories during #COVID19pandemic #coronavirus...@IFPRI blog: How #COVID2019 may disrupt food #SupplyChain in developing countries. COVID-19 is likely to increase #food prices, both as cause &amp; consequence of food shortages. https://t.co/I9ztdO0INZ #agriculture",real
7412,"Sharing #foodsecurity stories during #COVID2019 #coronavirus @FAO provides Q&amp;A on #covid19 and impact of #food and #agriculture, #foodsecurity, #nutrition  &amp; #demand issues. https://t.co/zvDpw1HNzC",real
7413,"Sharing a picture from a supermarket here in Freiburg, Germany. Only one customer is allowed at the belt at a time. Nobody comes close to Germans when following the rules are concerned. #COVID19 #coronavirus https://t.co/hvuphFIfId",real
7414,Sharing a quick alert from the Federal Trade Commission about some current government imposter scams using COVID-19. Hear what a 'scammy' Medicare call sounds like and please share with your connections. #medicare #covid19 #scam https://t.co/DvSXT7shz0,real
7415,"Sharing an updated regarding the recent decision by @StateBank_Pak. It was announced to defer the principal amount on all consumer loans in the wake of COVID-19 for one year and to continue to service the markup amount during this one year only.
@SaqibAliHaidri @ErshadMahmud https://t.co/JQABpa5rr5",real
7416,"Sharing for those illiterates who are commenting without having minimum knowledge.
Check the facts before commenting.

KCR and Jagan are CM's of the state. They won't comment without sources.
#coronavirus https://t.co/r2KqJbbDm2",real
7417,Sharing from a Facebook friend Just a reminder to those of us who may have been panic shopping please consider staying away from the stores on April 1 amp 2 Food stamp accounts are replenished on the 1st I bet those families could use some supplies right about now,real
7418,"Sharing love and hope to all the key workers working 24/7 ensuring the safety of rest of the world by saying ""WE ARE THERE"". key workers I mean is from doctors, nurses, police, teachers, professors, supermarket staffs &amp; all those who work. #merehumanity #covid19UK #coronavirus",real
7419,"Sharing natural hand sanitizer recipe for little hands. For the coronavirus, you can switch the witch hazel to rubbing alcohol, for all details, watch the video.  And share it with your friends and family. 
. #coronavirus #handsanitizer #COVID?19

https://t.co/d6UsNoNBGp",real
7420,"shavedonatenominate

The government are telling us all to stay at home unless essential while they tackle this ongoing and unpredictable emergency.

Our amazing NHS workers are on the front line of this tragic https://t.co/KRUSOGcMeG",fake
7421,"Shaws Supermarket announced Wednesday it will offer special shopping hours for people at risk for contracting coronavirus.

https://t.co/nA5sG1HEEC https://t.co/X1hNEVPsMo",real
7422,"'She coded in my arms': Mother recalls 27-year-old daughter's last moments
https://t.co/GOZz1bPahZ

So sad to lose a child. My heart hurts for this family.
Trump should be held responsible for the chaos with #coronavirus. He was told about it in 2019.",fake
7423,"'She coded in my arms': Mother recalls 27-year-old daughter's last moments
https://t.co/h7jDe9PU96 I cried and I am sad. Lord Please Let Donald Trump Lose so we can have a True Leader. He fired Fine while People is dying cause he want the money used wrongful. America wake up.",fake
7424,"She continued to work at grocery store knowing the risk of contacting COVID-19 in order to help seniors with grocery shopping tasks. She will be remembered as a ""Hero""?
Her last words to her family were ""see you on the other side""??
#coronavirus 

https://t.co/DiARczg0bq",real
7425,She does not have a face mask to wear amp has to wash her plastic gloves at the end of each shift so she can reuse them From Toronto to L A like grocery store cleaner Ariadni deserve safe workplaces Now more than ever,real
7426,She had an aura of love around her said a man whose wife a supermarket employee died of on Saturday,real
7427,"She is an idiot??
https://t.co/0xhRBoJGF6",fake
7428,She is that mom in the grocery store trying to reason with her child throw a tantrum and called her a cuntmom #Coronavirus,fake
7429,"She offered to rock my world for 5 rolls of toilet paper. When I countered with 3 she left. But, I have to have my standards. Its not like shes Carrie Underwood. For Carrie I wouldve given it all. #coronavirus #sick #toiletpaper #tp #barter #newworldorder #caseysthoughts https://t.co/bGsfrafSeL",fake
7430,she s our SoCal comfort food talking to us for years about preparation NOT panic what does earthquake expert think about the crisis her conversation and separating facts from fear 5pm with,fake
7431,"She said ""You don't want me to to go though."" 

Me: What happens if you get COVID-19 Mom?
Mom: I will die. 
Me: Correct so I am going to the store. 

It's true. We think she would not make it. I can't believe the grocery store could mean death.",fake
7432,"She said the orders are placed over the phone or via their Facebook page for low prices  theyre able to sustain those costs because of help from community donations.

 https://t.co/QnximB7aGD",real
7433,"She thought she had a Cold' #NewZealand 's first death from #coronavirus was treated in Grey Base Hospital, Greymouth. Family of the first person to die from coronavirus in NZ think she may have got it from  the supermarket. Yep overworked medial staff make lots of mistakes!",fake
7434,"she told her followers herself that after she arrived at indonesia airport, she just filled out a form to declare that shes okay and she didnt have a proper covid-19 test. SHE JUST WENT AROUND AT THE SUPERMARKET WITH HER SKATEBOARD. https://t.co/NL6Gy2eBUG",real
7435,She used hand sanitiser before the video good for her she s somewhat less likely to get of course if she s got it she s not doing supermarket shoppers many favours Deb,real
7436,She wanted me to EAT HER ASS FOR HAND SANITIZER ??????????                              #QuarantineLife #coronavirus #funny #MyHandsCleanTho #EatOrBeEaten https://t.co/Zx8pAcWPtM,fake
7437,"Sheep prices plummet, as Covid-19 changes the economic structure of Cornwalls agriculture | Cornwall Reports https://t.co/GiihDCdpRy 
Also problems with delivery as hauliers  report problems  with self isolation #Brexit @BBCnews  @Skynews",fake
7438,"Shell recently dropped out of a major #LNG project due to the crash in energy prices. See what our LNG and Proprietary #NaturalGas lead, Allison Hurley, has to say about #coronavirus affecting demand: https://t.co/vx4kYVvfvL",fake
7439,"Shelter In Place, Day 1. 

The milk I bought during my epic trip to the grocery store is bad. Smells fine, tastes like vomit. Sell by date 3/21. 

#ShelterInPlace #COVID2019",fake
7440,"SHELVES BARE: @my_sbsc pantry being depleted daily due to demand. Non-profit launching virtual fundraiser to bring in funds, purchase food from @feedhopenow -- how to donate: https://t.co/sOSfItBmtg @MyNews13 #News13Brevard #n13covid19 @Jon_Shaban #coronavirus https://t.co/LN36oQTvvd",real
7441,Shelves in every grocery store near me next to empty after the announcement that Mumbai is going on lockdown. #mumbailockdown #coronavirus #CoronavirusOutbreakindia,fake
7442,Sherwin Williams to begin making hand sanitizer donates 250 000 masks gloves and lab coats in fight against,real
7443,She's starting to look delicious! #nofood #coronavirus #groceryshopping https://t.co/rzlEvB97mj,real
7444,shibley And a point worthy of note given no online delivery slots available carers have been doing shopping for clients And the supermarkets have been unwilling to work around their long working and some of them are working 7 days a week,real
7445,Shifting The 19 crisis has highlighted the need to build better consumer financial resilience   efforts to support personal savings amp debt reduction will have a greater impact than writing cheques,real
7446,Shifts in consumer behaviors may provide early hints as to what the future might look like post COVID 19 These behaviors are driving diverging patterns of consumption and stock price recovery across different sectors,real
7447,"Shilla HK reveals online focus during Covid-19 crisis: Shilla Travel Retail Hong Kong, which runs the Beauty &amp; You stores at Hong Kong International Airport (HKIA) has identified online shopping promotions as a way of driving sales during the Covid-19 https://t.co/OdQ3z3pY5S https://t.co/xe6sCZ8Tye",fake
7448,"Shippers are flying into uncharted territory as the COVID-19 pandemic upends delivery patterns, with consumer demand mitigating a slumping global economy exacerbated by border closures and travel controls. #supplychain #shipping #coronavirus #logistics
https://t.co/0rtMvmvq53",fake
7449,"Shirt prices have been lowered to $20 and all proceeds will be donated to the Lazzaro Spallanzani Hospital in Rome ???

Lets fight this together.

https://t.co/3W6QbTMqVz 

#ForzaRoma #RomaCares #Coronavirus #COVID19",fake
7450,Shit just got real for me My place of work a very famous and large music retail store in Hollywood just announced we are temporarily closing because of COVID 19 We were told to file for Unemployment Insurance Glad we are doing this to flatten the curve,fake
7451,Shit just got trickier. 255 Indians in Iran test positive for #COVID2019. https://t.co/HDqKkqs8r7,fake
7452,"Shit moms.. I just got done telling my kids how much fun were gonna have watching movies, playing outside, eating our stock pile of food for the next few weeks.. then I see yall talking about homeschool curriculum?? Is this what were doing??? y tho ? #covid19 #coronavirus",real
7453,"Shit's getting weird it there. (Seen at the grocery store.)?
.
.
.
#grocerystore #utica #cny #upstate #315 #quarantine #quarantine2020 #boreantine #coronavirus #balognavirus #covid19 #covid_19 #walkingtour https://t.co/J86qAgan1S",fake
7454,"Shitty situation with COVID-19, and this weather doesnt make it any better. Now yall really better stay that ass home!!! I guess online shopping it is today ?",fake
7455,"Shitty year. 
#2020SoFar #2020iscancelled #shitty #CoronavirusPandemic #coronavirus #CoronaCrisis #Covid_19 #COVID?19 #COVID19 #toiletpaper #ToiletPaperApocalypse #toiletpapercrisis #comics #webcomic #webcomics Follow for more cartoons! https://t.co/xtjJIcaobY",fake
7456,Shock U.S. #DigitalDollar Proposals Set #Bitcoin And #Crypto Prices Alight #Coronavirus #COVID19  https://t.co/cu2t3fqWeU,fake
7457,"Shocked at the number of people over 70 at the grocery store who could care less about 6ft rule.  Super frustrating.  ?? #SocialDistancing

Have not gone in two weeks....good for another 2-3 weeks now. #StayHome #coronavirus",real
7458,"Shocked, appalled and saddened by the state of the supermarket shelves. Stocking up for 2 weeks is sensible but any longer is just unnecessary #COVID19au #coronavirusaus #COVID2019 https://t.co/I1trTS6q2Q",fake
7459,Shocking if this is correct a cartel to keep prices up surely Major UK gas firms unlikely to pass on wholesale price cuts via,fake
7460,Shocking it's been more busy than Christmas for Royal Mail and other couriers/deliveries. If it's not essential don't send it and don't buy for delivery. Putting workers in danger that don't have protection in place #StayHomeSaveLives and only do essential online shopping &amp; post.,fake
7461,Shocking Simulation Shows Single-Cough Spreading Cloud Of COVID-19 Across Supermarket  | Zero Hedge https://t.co/DFpjb76rTV,fake
7462,Shocking Simulation Shows Single-Cough Spreading Cloud Of COVID-19 Across Supermarket  https://t.co/pbIjuWzv3c,fake
7463,Shocking Videos Out of #London &amp; Other Areas of the #UK Show #Supermarket Shelves Bare of #Food &amp; Essentials as Fear of an Imminent #CoronaVirus #COVID19 #Lockdown Prompts #PanicBuying: https://t.co/Slu3iZD5Kt #Sainsbury #Tesco,fake
7464,"Shocking: Star Hero Spotted At A Supermarket

Read @ https://t.co/mASwixxwzI

#AlluArjun #coronavirus #CoronavirusOubreak https://t.co/L5P0FXFtaC",real
7465,"Shoe Zone says its 500 high street and Big Box retail park stores have seen drop in shoppers since Covid-19 reached the UK
https://t.co/rH7Kr1PxBv",fake
7466,"Shootout to all the doctors, the nurses, the firefighters, police, the guy in the supermarket and the girl in the bakery. 

Thank you! Without you this would be much much much worse!

#Covid_19 #StaySafeStayHome",fake
7467,Shop alone have a plan and wash your hands here s what else you need to know about grocery shopping during the COVID 19 pandemic,fake
7468,"Shop as normal, give the supermarkets the chance to replenish after all the panic buying. Make these difficult times easier for everyone #StopPanicBuying #coronavirus",fake
7469,Shop in consideration of others this weekend ??? We love @AnnMMaloney for sharing this helpful story! ? https://t.co/6YY8kfVPnG #stoppanicbuying #coronavirus,real
7470,Shop keepers taking advantage of #Coronavirus boosting prices disproportionately so the most Marginalised suffer who can't afford it #SHAMEONYOU #Wewillremember,fake
7471,SHOP LOCAL Not able to get your usual supplies from your supermarket Why not try a local farm shop or farm gate stall,fake
7472,"Shop on Jumia the Biggest online store in kenya avoid crowded places, hit me up I organize for you how it will be delivered to your home or nearest town anywhere on Kenya at the cheapest prices. .
#KOTPrayerDay #StayHome
#Covid_19 
#StaySafeStayHome  Italy
#CoronavirusPandemic https://t.co/586uFbBmP3",fake
7473,Shop online or from a safe social distance to stock up on food and sundriesand support these small businesses in need. #covid_19 https://t.co/rF17kkflJt,real
7474,Shop owner charging  6 99 for a 50p hand sanitiser If you catch any shops selling for inflated prices take a photo or video where possible and report the shop to trading standards Credit to whomever the video belongs to,real
7475,"SHOP RESPONSIBLY &amp; BOOK AHEAD FOR ONLINE DELIVERIES

In a joint letter, UK retailers joined forces to remind customers to be considerate in their shopping, so that others are not left without much-needed items.

??https://t.co/qdn2ZUYs5i

#coronavirus https://t.co/9JjG7jtuml",real
7476,Shop Walmart online and still get the lowest prices and in store benefits just much safer during the coronavirus outbreak Get free next day delivery when you shop online 19,real
7477,Shop workers and customers in #Brighton and #Hove fear supermarket workers have a lack of adequate protection during this #coronavirus crisis - read more by @LaurieChurchman here &gt;&gt; https://t.co/ukCJNuCnJ2,fake
7478,Shopkeeper in Newcastle city centre exposed for selling hand sanitizer at extortionate prices people trying to profit out of should be ashamed,real
7479,"Shopkeeper in Newcastle city centre exposed for selling hand sanitizer at extortionate prices, anyone profiting from Coronavirus should be ashamed of themselves!

Jack Dawkins https://t.co/Y5xJdVyasw",real
7480,"Shopkeepers are taking double prices for the products , vegetables etc. They don't understand a simple thing that in which situation india is suffering #CoronaVirus
If any shopkeeper taking a much money for vegetables etc. Plss inform the police on that moment ..#Stopcorona",fake
7481,"shopkeepers who are selling mask at very highly prices (Rs 100) which is actual cost  Rs. 5 or 10 kindly think about they are humans or other variety on Earth. I request to  @CMOPb provide free masks to the people of Punjab.
#coronavirusoutbreaks
#COVID2019",real
7482,Shopped at @Lowes yesterday after visiting Costco and grocery store and surprised no disinfectant wipes for carts like other stores.  Asked employee and told they dont have them. Will shop nearby @HomeDepot next time #coronavirus,real
7483,Shopper s mammoth Pot Noodle trolley as supermarket relaxes purchasing limits,real
7484,Shoppers  queue  for home deliveries as supermarket panic buying moves online,fake
7485,Shoppers ages 60 only being allowed into grocery store from 8 9am The security guard is checking their IDs to verify their age,real
7486,Shoppers are accusing a supermarket on #ConeyIsland of price gouging amid the #coronavirus pandemic. https://t.co/hRzJ1UP6sP,fake
7487,"Shoppers are being warned NOT to wear gloves at the supermarket
#Coronavirus #CoronavirusOutbreak #Covid_19  #Covid19  https://t.co/92jII5Hb6i",fake
7488,Shoppers charged over toilet paper brawl | Nine News Australia #covid19 #coronavirus #toiletpaper https://t.co/XtWDxME72A,fake
7489,Shoppers clearing out grocery stores to stock up and isolate due to COVID-19 concerns can make a challenging situation even more difficult for people with life-threatening food allergies or special dietary needs. https://t.co/Dubyuy2G1m #foodallergies #COVID19,fake
7490,Shoppers fear price gouging as major supermarkets now allowed to work together https://t.co/keishst42G @ABCNews @woolworths @Coles #COVID?19 #Coronaaustralia #coronavirus #shopping,fake
7491,"Shoppers form long queue outside supermarket amid #coronavirus fears
#Bushey #UK https://t.co/JnKukxqpq7",fake
7492,Shoppers form long queue outside supermarket amid panic buying,fake
7493,"Shoppers in #NewHampshire will no longer be able to take their reusable bags to the supermarket or other stores. Do you think this is a good idea?: https://t.co/9CboDynzxm
#Coronavirus #COVID19",real
7494,Shoppers pick through a nearly empty meat section as they stock up on supplies during the pandemic at a grocery store in San Francisco CA on March 16 2020 Photo by Terry Schmitt for,fake
7495,"Shoppers returned to a supermarket in Wuhan as the city loosened coronavirus-related restrictions.

There have been growing concerns about possible ""silent carriers""asymptomatic people with COVID-19across the country as lockdown measures ease. https://t.co/L1fOKPTMOR https://t.co/r3A2XAmJRO",real
